kepid,teff,radius,ra,dec,kmag,koi_time0bk,koi_impact,koi_period,koi_duration,koi_disposition
10007169,6134,0.986,289.96838,46.962978,14.047,0,0,0,0,NEGATIVE
10007212,6027,0.945,289.98456,46.943531,14.25,0,0,0,0,NEGATIVE
10007233,4927,0.705,289.99246,46.996449,12.078,0,0,0,0,NEGATIVE
10007265,5233,0.812,290.00626,46.926529,13.131,0,0,0,0,NEGATIVE
10007269,5672,0.91,290.00836,46.903091,13.761,0,0,0,0,NEGATIVE
10007286,5317,1.058,290.01752,46.930592,13.492,0,0,0,0,NEGATIVE
10007301,6258,1.037,290.02368,46.93232,13.988,0,0,0,0,NEGATIVE
10007320,6202,1.113,290.03159,46.963291,13.721,0,0,0,0,NEGATIVE
10007364,4755,22.398,290.04633,46.934731,5.814,0,0,0,0,NEGATIVE
10007397,5780,1.0,290.05377,46.93026,14.358,0,0,0,0,NEGATIVE
10007439,6628,1.252,290.064,46.96524,11.942,0,0,0,0,NEGATIVE
10007451,4974,0.719,290.06796,46.984669,13.675,0,0,0,0,NEGATIVE
10007492,5290,5.173,290.08661,46.945202,10.347,0,0,0,0,NEGATIVE
10007500,6131,1.265,290.0899,46.985619,12.675,0,0,0,0,NEGATIVE
10007519,4754,0.658,290.095,46.930271,13.146,0,0,0,0,NEGATIVE
10007533,7043,1.585,290.09952,46.987179,12.798,0,0,0,0,NEGATIVE
10007537,5912,0.832,290.10144,46.998421,14.25,0,0,0,0,NEGATIVE
10007559,5651,0.959,290.10913,46.92691,12.836,0,0,0,0,NEGATIVE
10007611,5476,0.951,290.13092,46.904018,13.682,0,0,0,0,NEGATIVE
10007617,6184,1.015,290.13391,46.930882,13.779,0,0,0,0,NEGATIVE
10007644,5237,4.06,290.14465,46.979801,11.611,0,0,0,0,NEGATIVE
10007697,5041,0.74,290.16522,46.908119,13.333,0,0,0,0,NEGATIVE
10007720,5796,0.872,290.17334,46.924831,13.543,0,0,0,0,NEGATIVE
10007737,6769,1.367,290.17822,46.991081,11.097,0,0,0,0,NEGATIVE
10007763,6682,1.22,290.18576,46.90723,13.113,0,0,0,0,NEGATIVE
10007768,5674,0.948,290.18823,46.940208,12.128,0,0,0,0,NEGATIVE
10007814,6083,0.969,290.20248,46.94907,13.749,0,0,0,0,NEGATIVE
10007884,6031,0.855,290.23056,46.96801,14.042,0,0,0,0,NEGATIVE
10007916,5324,0.748,290.23773,46.980042,13.011,0,0,0,0,NEGATIVE
10007940,6005,0.969,290.24719,46.903931,12.463,0,0,0,0,NEGATIVE
10007983,5564,0.81,290.26132,46.99683,12.888,0,0,0,0,NEGATIVE
10008002,6300,1.334,290.26862,46.91465,12.955,0,0,0,0,NEGATIVE
10008025,5780,1.0,290.27734,46.984253,14.088,0,0,0,0,NEGATIVE
10008071,5904,0.99,290.29752,46.922909,12.968,0,0,0,0,NEGATIVE
10008077,5915,0.906,290.29965,46.927589,13.966,0,0,0,0,NEGATIVE
10008087,4816,0.675,290.30377,46.9006,13.174,0,0,0,0,NEGATIVE
10008097,6713,1.255,290.30618,46.95332,12.07,0,0,0,0,NEGATIVE
10008118,5131,2.127,290.31546,46.9944,10.414,0,0,0,0,NEGATIVE
10008121,5780,1.0,290.31699,46.916813,11.265,0,0,0,0,NEGATIVE
10008122,5387,2.168,290.31848,46.960018,11.949,0,0,0,0,NEGATIVE
10008154,5649,0.83,290.33923,46.957199,13.118,0,0,0,0,NEGATIVE
10008234,6254,1.062,290.37854,46.913319,13.365,0,0,0,0,NEGATIVE
10008239,6184,1.066,290.38037,46.945358,13.296,0,0,0,0,NEGATIVE
10008249,6229,1.031,290.38373,46.996761,13.571,0,0,0,0,NEGATIVE
10008290,5834,0.881,290.39786,46.904869,13.809,0,0,0,0,NEGATIVE
10008304,6275,1.046,290.40198,46.995369,13.516,0,0,0,0,NEGATIVE
10008307,5851,0.886,290.40329,46.927299,13.451,0,0,0,0,NEGATIVE
10008394,6928,1.356,290.43787,46.956169,12.159,0,0,0,0,NEGATIVE
10008473,6111,1.034,290.4707,46.937012,13.566,0,0,0,0,NEGATIVE
10010246,5563,0.81,291.19458,46.976639,13.928,0,0,0,0,NEGATIVE
10010283,4158,0.538,291.21252,46.982689,12.504,0,0,0,0,NEGATIVE
10010312,6239,1.029,291.22525,46.95293,13.647,0,0,0,0,NEGATIVE
10010358,4893,9.1,291.24722,46.917789,8.322,0,0,0,0,NEGATIVE
10010436,5997,1.018,291.28162,46.945339,11.786,0,0,0,0,NEGATIVE
10005361,6463,1.306,289.16489,46.909531,11.615,0,0,0,0,NEGATIVE
10005367,6298,1.403,289.16791,46.921001,12.28,0,0,0,0,NEGATIVE
10005397,6257,1.121,289.18192,46.957489,12.711,0,0,0,0,NEGATIVE
10005417,5780,1.0,289.19562,46.998711,15.222,0,0,0,0,NEGATIVE
10005422,5141,6.022,289.19867,46.946671,9.309,0,0,0,0,NEGATIVE
10005428,5487,2.68,289.20212,46.972778,11.886,0,0,0,0,NEGATIVE
10005429,5040,6.362,289.20233,46.95916,10.698,0,0,0,0,NEGATIVE
10005439,4264,0.714,289.20624,46.957771,13.33,0,0,0,0,NEGATIVE
10005473,5780,1.0,289.21411,46.999084,6.466,0,0,0,0,NEGATIVE
10005482,5565,0.901,289.22095,46.91716,13.486,0,0,0,0,NEGATIVE
10005499,5604,0.819,289.2338,46.975128,9.828,0,0,0,0,NEGATIVE
10005502,5207,4.371,289.23566,46.994869,11.391,0,0,0,0,NEGATIVE
10005605,5322,0.795,289.27304,46.94521,13.028,0,0,0,0,NEGATIVE
10005609,4510,0.602,289.27353,46.965141,13.422,0,0,0,0,NEGATIVE
10005646,6221,1.387,289.29358,46.98444,11.774,0,0,0,0,NEGATIVE
10005647,5871,1.015,289.29376,46.958019,13.423,0,0,0,0,NEGATIVE
10005656,4744,0.656,289.29871,46.989471,12.871,0,0,0,0,NEGATIVE
10005667,5065,20.604,289.30142,46.937859,8.436,0,0,0,0,NEGATIVE
10005685,5790,0.924,289.30994,46.93504,14.27,0,0,0,0,NEGATIVE
10005686,6833,1.653,289.31039,46.980511,12.55,0,0,0,0,NEGATIVE
10005690,6089,1.032,289.31223,46.987518,12.465,0,0,0,0,NEGATIVE
10005692,6018,0.943,289.31247,46.933399,14.058,0,0,0,0,NEGATIVE
10005714,5780,1.0,289.32425,46.90546,12.259,0,0,0,0,NEGATIVE
10005745,6328,1.071,289.33585,46.99892,14.343,0,0,0,0,NEGATIVE
10005761,6010,0.969,289.34183,46.904221,13.436,0,0,0,0,NEGATIVE
10005770,6390,1.096,289.34625,46.952419,13.622,0,0,0,0,NEGATIVE
10005772,6282,1.145,289.34671,46.997341,12.195,0,0,0,0,NEGATIVE
10005819,6369,1.089,289.36591,46.917931,13.638,0,0,0,0,NEGATIVE
10005831,5521,0.907,289.37012,46.99688,14.231,0,0,0,0,NEGATIVE
10005956,6289,1.263,289.42841,46.985279,10.814,0,0,0,0,NEGATIVE
10005960,5041,0.713,289.43112,46.98624,13.905,0,0,0,0,NEGATIVE
10005961,6574,1.18,289.43213,46.995411,12.692,0,0,0,0,NEGATIVE
10005966,4787,13.95,289.43491,46.990559,8.293,0,0,0,0,NEGATIVE
10005982,5738,0.908,289.44177,46.944538,12.623,0,0,0,0,NEGATIVE
10006032,5144,0.777,289.46732,46.95039,13.429,0,0,0,0,NEGATIVE
10006069,5234,2.531,289.48471,46.932362,11.592,0,0,0,0,NEGATIVE
10006096,5557,0.855,289.49918,46.92865,13.336,0,0,0,0,NEGATIVE
10006097,5087,4.659,289.4996,46.907269,10.444,0,0,0,0,NEGATIVE
10006127,5113,0.699,289.5116,46.92178,13.95,0,0,0,0,NEGATIVE
10006140,6317,1.611,289.52112,46.949581,9.497,0,0,0,0,NEGATIVE
10006158,4887,19.629,289.53082,46.957272,7.336,0,0,0,0,NEGATIVE
10006164,5289,0.741,289.53189,46.937889,13.806,0,0,0,0,NEGATIVE
10006171,6052,0.958,289.53802,46.922871,13.549,0,0,0,0,NEGATIVE
10006172,6244,1.323,289.53845,46.907619,13.475,0,0,0,0,NEGATIVE
10006183,6159,1.05,289.5448,46.961861,13.562,0,0,0,0,NEGATIVE
10006206,5976,0.959,289.55325,46.90799,13.695,0,0,0,0,NEGATIVE
10006232,5517,0.911,289.57379,46.962479,13.664,0,0,0,0,NEGATIVE
10010452,5437,0.79,291.28595,46.920551,13.017,0,0,0,0,NEGATIVE
10010459,6003,0.936,291.28922,46.970558,12.967,0,0,0,0,NEGATIVE
10010483,5041,8.79,291.29825,46.973282,9.307,0,0,0,0,NEGATIVE
10010515,6352,1.084,291.30984,46.952599,12.645,0,0,0,0,NEGATIVE
10010516,5526,0.841,291.30991,46.96069,13.536,0,0,0,0,NEGATIVE
10010564,6365,1.181,291.33478,46.965038,12.867,0,0,0,0,NEGATIVE
10010571,5348,0.754,291.33633,46.984291,14.121,0,0,0,0,NEGATIVE
10010595,5780,1.0,291.34738,46.95887,13.283,0,0,0,0,NEGATIVE
10010623,6529,1.623,291.35764,46.95808,7.331,0,0,0,0,NEGATIVE
10010646,5671,0.836,291.36423,46.995659,13.564,0,0,0,0,NEGATIVE
10010659,5780,1.0,291.36853,46.908287,8.337,0,0,0,0,NEGATIVE
10010677,4715,0.622,291.37411,46.982731,13.586,0,0,0,0,NEGATIVE
10010681,5615,0.482,291.37604,46.908192,14.311,0,0,0,0,NEGATIVE
10010724,6257,1.085,291.39685,46.908581,13.968,0,0,0,0,NEGATIVE
10010750,6921,1.473,291.40488,46.918301,12.431,0,0,0,0,NEGATIVE
10010807,5360,1.038,291.4296,46.929451,13.541,0,0,0,0,NEGATIVE
10010811,6011,1.073,291.43094,46.927608,13.498,0,0,0,0,NEGATIVE
10010814,6627,1.46,291.43378,46.90213,13.459,0,0,0,0,NEGATIVE
10010825,5815,0.916,291.43744,46.91198,13.182,0,0,0,0,NEGATIVE
10010896,5728,1.031,291.46637,46.929359,12.206,0,0,0,0,NEGATIVE
10010941,5780,1.0,291.4819,46.927101,12.215,0,0,0,0,NEGATIVE
10010946,5016,9.923,291.48322,46.954922,8.686,0,0,0,0,NEGATIVE
10010958,5311,0.746,291.48981,46.977741,13.871,0,0,0,0,NEGATIVE
10010970,5275,0.784,291.49496,46.930099,13.864,0,0,0,0,NEGATIVE
10010975,5952,0.908,291.49808,46.948051,13.685,0,0,0,0,NEGATIVE
10010983,4866,10.851,291.50229,46.948029,10.643,0,0,0,0,NEGATIVE
10010990,5900,0.9,291.50769,46.982399,14.154,0,0,0,0,NEGATIVE
10010992,5124,0.832,291.51108,46.945629,13.765,0,0,0,0,NEGATIVE
10010994,6449,1.322,291.51138,46.944469,12.427,0,0,0,0,NEGATIVE
10011023,5306,0.753,291.52441,46.980801,12.775,0,0,0,0,NEGATIVE
10011038,4508,0.602,291.53052,46.996132,12.872,0,0,0,0,NEGATIVE
10011070,5638,0.889,291.5444,46.980129,13.177,0,0,0,0,NEGATIVE
10011078,6054,0.969,291.54562,46.955662,13.304,0,0,0,0,NEGATIVE
10011090,5983,0.833,291.55078,46.90134,13.824,0,0,0,0,NEGATIVE
10011091,4053,0.597,291.55087,46.969662,14.21,0,0,0,0,NEGATIVE
10011125,6247,1.033,291.56613,46.923859,14.012,0,0,0,0,NEGATIVE
10011138,4255,0.554,291.573,46.994919,12.798,0,0,0,0,NEGATIVE
10011212,5030,15.435,291.60425,46.986992,10.508,0,0,0,0,NEGATIVE
10011213,6246,1.037,291.60455,46.973289,14.033,0,0,0,0,NEGATIVE
10011306,6110,0.977,291.6405,46.965771,14.139,0,0,0,0,NEGATIVE
10011329,4973,17.423,291.65167,46.967312,8.973,0,0,0,0,NEGATIVE
10011348,6170,1.102,291.65964,46.96122,13.836,0,0,0,0,NEGATIVE
10011398,6434,1.116,291.68277,46.967281,12.367,0,0,0,0,NEGATIVE
10011399,5695,0.784,291.68427,46.954041,11.611,0,0,0,0,NEGATIVE
10011411,5483,0.828,291.68839,46.96809,13.574,0,0,0,0,NEGATIVE
10011415,5225,0.811,291.69,46.98558,13.758,0,0,0,0,NEGATIVE
10011524,6294,1.053,291.74481,46.997459,14.335,0,0,0,0,NEGATIVE
10014201,5536,0.802,292.9122,46.912312,13.973,0,0,0,0,NEGATIVE
10014340,6226,1.036,292.96948,46.939079,12.82,0,0,0,0,NEGATIVE
10014367,7030,1.752,292.98288,46.93948,11.866,0,0,0,0,NEGATIVE
10014536,5780,1.0,293.05212,46.93351,9.885,0,0,0,0,NEGATIVE
10015672,5028,1.921,293.53494,46.915821,10.21,0,0,0,0,NEGATIVE
10015686,4561,0.613,293.54388,46.91568,12.793,0,0,0,0,NEGATIVE
10015708,6163,1.265,293.55411,46.903042,10.872,0,0,0,0,NEGATIVE
10015717,6363,1.61,293.5571,46.9282,10.568,0,0,0,0,NEGATIVE
10015721,4972,0.716,293.5585,46.97377,12.924,0,0,0,0,NEGATIVE
10015745,5780,1.0,293.56818,46.990356,12.066,0,0,0,0,NEGATIVE
10015753,6297,1.088,293.5712,46.963242,12.935,0,0,0,0,NEGATIVE
10015787,5780,1.0,293.58627,46.985123,10.338,0,0,0,0,NEGATIVE
10015821,6358,11.734,293.59933,46.917339,10.905,0,0,0,0,NEGATIVE
10015873,6323,1.075,293.62103,46.929169,13.18,0,0,0,0,NEGATIVE
10015939,5590,0.815,293.64484,46.986671,13.0,0,0,0,0,NEGATIVE
10015945,5851,0.889,293.64697,46.946159,12.709,0,0,0,0,NEGATIVE
10015980,6477,1.135,293.66296,46.923271,12.058,0,0,0,0,NEGATIVE
10015984,6486,1.139,293.66367,46.99881,12.653,0,0,0,0,NEGATIVE
10015987,4498,0.638,293.66422,46.921421,13.233,0,0,0,0,NEGATIVE
10015990,6131,0.984,293.66458,46.9482,13.056,0,0,0,0,NEGATIVE
10015999,6070,0.961,293.66647,46.91552,13.567,0,0,0,0,NEGATIVE
10016032,6515,1.554,293.68591,46.985531,9.495,0,0,0,0,NEGATIVE
10016060,6530,1.431,293.69891,46.914181,10.365,0,0,0,0,NEGATIVE
10016076,6304,1.057,293.70273,46.965591,14.034,0,0,0,0,NEGATIVE
10016080,5354,1.607,293.7038,46.956589,11.364,0,0,0,0,NEGATIVE
10016088,6094,0.925,293.70578,46.972099,14.0,0,0,0,0,NEGATIVE
10016093,4954,11.742,293.70844,46.9044,9.41,0,0,0,0,NEGATIVE
10016103,6772,1.612,293.71289,46.914688,12.886,0,0,0,0,NEGATIVE
10016145,4873,0.838,293.73206,46.935638,12.8,0,0,0,0,NEGATIVE
10016149,5254,0.824,293.73502,46.934189,10.487,0,0,0,0,NEGATIVE
10016175,6027,1.011,293.74539,46.95853,10.814,0,0,0,0,NEGATIVE
10016180,5256,0.825,293.74698,46.982971,13.041,0,0,0,0,NEGATIVE
10016181,5927,0.909,293.74741,46.940189,13.948,0,0,0,0,NEGATIVE
10016239,6482,1.29,293.77151,46.974838,8.741,0,0,0,0,NEGATIVE
10016246,5617,0.823,293.77499,46.918179,13.428,0,0,0,0,NEGATIVE
10016262,4149,0.537,293.78098,46.960991,13.023,0,0,0,0,NEGATIVE
10016263,6031,0.949,293.78152,46.971722,11.877,0,0,0,0,NEGATIVE
10016265,6200,1.019,293.7825,46.98151,12.238,0,0,0,0,NEGATIVE
10016298,6265,1.044,293.79941,46.94054,11.138,0,0,0,0,NEGATIVE
10016309,6487,1.141,293.80511,46.99976,13.164,0,0,0,0,NEGATIVE
10016317,5246,0.73,293.80753,46.955791,13.135,0,0,0,0,NEGATIVE
10016403,3302,147.564,293.84521,46.993912,4.804,0,0,0,0,NEGATIVE
10016408,5780,1.0,293.84631,46.952221,15.271,0,0,0,0,NEGATIVE
10016419,4954,0.709,293.85226,46.985241,12.929,0,0,0,0,NEGATIVE
10016444,4994,0.675,293.86014,46.909389,13.812,0,0,0,0,NEGATIVE
10016455,5927,0.911,293.86609,46.927479,13.962,0,0,0,0,NEGATIVE
10016488,5478,0.789,293.87759,46.94981,14.059,0,0,0,0,NEGATIVE
10016536,6245,1.099,293.89783,46.965778,12.751,0,0,0,0,NEGATIVE
10016557,6312,1.065,293.90314,46.944271,13.022,0,0,0,0,NEGATIVE
10016587,6712,1.246,293.91287,46.928638,12.679,0,0,0,0,NEGATIVE
10016694,6400,1.101,293.95142,46.988682,12.527,0,0,0,0,NEGATIVE
10016719,5732,0.915,293.96182,46.96505,13.029,0,0,0,0,NEGATIVE
10016726,6090,1.023,293.96646,46.91502,13.929,0,0,0,0,NEGATIVE
10016739,5211,0.722,293.97223,46.900028,13.822,0,0,0,0,NEGATIVE
10016759,5166,0.784,293.98001,46.930729,13.258,0,0,0,0,NEGATIVE
10016850,5235,0.815,294.01529,46.951191,13.446,0,0,0,0,NEGATIVE
10016867,6139,0.988,294.02161,46.992142,14.017,0,0,0,0,NEGATIVE
10016874,6059,1.14,294.02298,46.99955,13.108,0,0,0,0,NEGATIVE
10016929,6116,1.276,294.0434,46.972382,11.922,0,0,0,0,NEGATIVE
10016950,5780,1.0,294.05133,46.923317,10.168,0,0,0,0,NEGATIVE
10016957,6338,1.072,294.05301,46.910469,13.293,0,0,0,0,NEGATIVE
10017003,5752,0.964,294.06937,46.976009,13.07,0,0,0,0,NEGATIVE
10017023,5489,0.807,294.07547,46.921928,13.87,0,0,0,0,NEGATIVE
10017047,4040,0.959,294.08014,46.978611,12.976,0,0,0,0,NEGATIVE
10017057,5592,0.658,294.08365,46.954071,14.018,0,0,0,0,NEGATIVE
10017089,5886,0.88,294.0932,46.983582,14.145,0,0,0,0,NEGATIVE
10017092,5601,0.819,294.09409,46.921829,13.658,0,0,0,0,NEGATIVE
10017147,6523,1.157,294.11292,46.958,12.488,0,0,0,0,NEGATIVE
10017148,5780,1.0,294.11316,46.915432,14.33,0,0,0,0,NEGATIVE
10017154,5717,0.848,294.11423,46.983501,12.777,0,0,0,0,NEGATIVE
10017155,6058,0.983,294.11505,46.933868,12.406,0,0,0,0,NEGATIVE
10017186,5674,0.836,294.12817,46.986382,13.088,0,0,0,0,NEGATIVE
10017240,6222,1.068,294.1481,46.91048,12.026,0,0,0,0,NEGATIVE
10017286,5780,1.0,294.16583,46.949902,14.007,0,0,0,0,NEGATIVE
10017313,5785,0.87,294.17432,46.921322,13.696,0,0,0,0,NEGATIVE
10017316,5736,0.853,294.17587,46.962749,14.011,0,0,0,0,NEGATIVE
10017327,6335,1.084,294.17889,46.944599,13.402,0,0,0,0,NEGATIVE
10017332,5764,0.907,294.17944,46.91753,13.104,0,0,0,0,NEGATIVE
10017350,5668,0.837,294.18689,46.959011,13.374,0,0,0,0,NEGATIVE
10017377,5458,0.785,294.19287,46.924671,11.469,0,0,0,0,NEGATIVE
10017391,5784,0.867,294.19724,46.931568,13.668,0,0,0,0,NEGATIVE
10017413,5198,0.453,294.20425,46.966461,14.168,0,0,0,0,NEGATIVE
10017419,5983,0.928,294.20789,46.966961,10.736,0,0,0,0,NEGATIVE
10017422,5876,1.003,294.20892,46.90509,12.067,0,0,0,0,NEGATIVE
10017469,6240,1.029,294.22174,46.93679,13.068,0,0,0,0,NEGATIVE
10017651,5780,1.0,294.28262,46.906731,11.904,0,0,0,0,NEGATIVE
10017658,5247,0.731,294.28577,46.921871,13.365,0,0,0,0,NEGATIVE
10017664,5780,1.0,294.28772,46.996231,15.912,0,0,0,0,NEGATIVE
10017668,5680,0.839,294.28931,46.993931,11.068,0,0,0,0,NEGATIVE
10017707,5639,0.828,294.30267,46.937962,13.671,0,0,0,0,NEGATIVE
10017720,5118,2.585,294.30841,46.991982,10.87,0,0,0,0,NEGATIVE
10017763,5476,0.787,294.32178,46.92487,13.297,0,0,0,0,NEGATIVE
10017777,5659,0.562,294.32748,46.96175,14.392,0,0,0,0,NEGATIVE
10017788,6322,1.067,294.33011,46.99839,13.954,0,0,0,0,NEGATIVE
10017789,5780,1.0,294.33032,46.919964,11.963,0,0,0,0,NEGATIVE
10017790,5840,0.884,294.33075,46.95821,12.899,0,0,0,0,NEGATIVE
10017906,6318,1.063,294.36832,46.980221,14.27,0,0,0,0,NEGATIVE
10017926,6101,0.972,294.37958,46.912479,13.884,0,0,0,0,NEGATIVE
10017940,6085,0.975,294.38364,46.901379,12.827,0,0,0,0,NEGATIVE
10017956,5012,9.613,294.38956,46.938911,10.702,0,0,0,0,NEGATIVE
10017988,6341,1.076,294.39813,46.919891,13.463,0,0,0,0,NEGATIVE
10014548,7378,2.387,293.0593,46.905811,9.856,0,0,0,0,NEGATIVE
10014558,5475,0.854,293.06436,46.943619,11.947,0,0,0,0,NEGATIVE
10014569,6133,0.985,293.0701,46.980591,14.02,0,0,0,0,NEGATIVE
10014574,5773,0.866,293.07324,46.914211,12.27,0,0,0,0,NEGATIVE
10014578,6000,0.934,293.07495,46.946972,12.543,0,0,0,0,NEGATIVE
10014604,7336,1.634,293.08423,46.99345,12.401,0,0,0,0,NEGATIVE
10014628,5959,0.686,293.09454,46.960861,13.733,0,0,0,0,NEGATIVE
10014630,5953,0.961,293.09601,46.965462,11.495,0,0,0,0,NEGATIVE
10014635,5269,5.869,293.09711,46.990231,9.806,0,0,0,0,NEGATIVE
10014645,4881,0.976,293.1041,46.987728,13.718,0,0,0,0,NEGATIVE
10014649,9017,2.717,293.10574,46.974628,11.725,0,0,0,0,NEGATIVE
10014667,5589,0.815,293.11459,46.929771,13.449,0,0,0,0,NEGATIVE
10014689,5700,0.844,293.12543,46.973129,11.446,0,0,0,0,NEGATIVE
10014693,6562,1.184,293.12747,46.900089,13.143,0,0,0,0,NEGATIVE
10014698,5902,0.901,293.12958,46.937359,13.248,0,0,0,0,NEGATIVE
10014702,6021,0.943,293.12991,46.921768,13.636,0,0,0,0,NEGATIVE
10014707,6238,1.035,293.13016,46.961472,13.395,0,0,0,0,NEGATIVE
10014765,5380,0.762,293.1496,46.963741,13.506,0,0,0,0,NEGATIVE
10014787,5962,0.921,293.1586,46.995781,11.875,0,0,0,0,NEGATIVE
10014830,4883,0.679,293.1763,46.922379,12.444,0,0,0,0,NEGATIVE
10014875,6070,0.96,293.19342,46.91655,14.054,0,0,0,0,NEGATIVE
10014880,4990,0.674,293.19684,46.957211,13.409,0,0,0,0,NEGATIVE
10014886,5475,0.573,293.19998,46.976791,14.486,0,0,0,0,NEGATIVE
10014893,4881,6.839,293.2037,46.955791,10.056,0,0,0,0,NEGATIVE
10014894,6160,1.095,293.20383,46.909409,10.31,0,0,0,0,NEGATIVE
10014906,6188,1.039,293.20844,46.945229,13.912,0,0,0,0,NEGATIVE
10014914,5065,9.45,293.21341,46.902519,9.677,0,0,0,0,NEGATIVE
10014917,5193,1.934,293.21405,46.926559,11.397,0,0,0,0,NEGATIVE
10014922,5318,0.709,293.21881,46.95871,13.487,0,0,0,0,NEGATIVE
10014945,4426,0.566,293.2301,46.902691,12.912,0,0,0,0,NEGATIVE
10014954,6226,1.026,293.23312,46.92762,13.245,0,0,0,0,NEGATIVE
10014959,4921,2.505,293.23502,46.90802,9.561,0,0,0,0,NEGATIVE
10015286,5005,0.677,293.37384,46.999771,13.998,0,0,0,0,NEGATIVE
10015325,6659,1.291,293.3912,46.999481,13.024,0,0,0,0,NEGATIVE
10015378,6185,1.064,293.414,46.94772,12.809,0,0,0,0,NEGATIVE
10015379,6069,1.045,293.4144,46.927448,13.533,0,0,0,0,NEGATIVE
10015383,5772,0.914,293.41599,46.997688,12.251,0,0,0,0,NEGATIVE
10015399,5517,1.444,293.42392,46.939529,12.483,0,0,0,0,NEGATIVE
10015438,4459,0.591,293.43936,46.967041,13.309,0,0,0,0,NEGATIVE
10015450,6216,1.018,293.44815,46.950989,14.162,0,0,0,0,NEGATIVE
10015467,6092,1.073,293.45364,46.917278,12.01,0,0,0,0,NEGATIVE
10015516,5365,12.016,293.47363,46.970402,8.62,0,0,0,0,NEGATIVE
10015534,8108,2.265,293.48288,46.972912,10.571,0,0,0,0,NEGATIVE
10015543,6147,0.994,293.48605,46.980942,13.447,0,0,0,0,NEGATIVE
10015567,6415,1.137,293.49826,46.9132,10.813,0,0,0,0,NEGATIVE
10015569,5549,0.848,293.49863,46.98299,13.584,0,0,0,0,NEGATIVE
10015580,6516,0.952,293.50031,46.904572,13.988,0,0,0,0,NEGATIVE
10015662,6599,1.548,293.52838,46.930882,11.599,0,0,0,0,NEGATIVE
10015663,5169,13.874,293.5285,46.913811,10.405,0,0,0,0,NEGATIVE
10018857,6049,0.953,294.71478,46.953251,13.351,0,0,0,0,NEGATIVE
10018866,4047,0.522,294.71967,46.909271,11.172,0,0,0,0,NEGATIVE
10018870,5121,0.702,294.72131,46.94392,13.361,0,0,0,0,NEGATIVE
10018904,6075,0.902,294.7337,46.939602,14.31,0,0,0,0,NEGATIVE
10018920,6292,1.051,294.73965,46.993328,13.265,0,0,0,0,NEGATIVE
10018923,4792,9.067,294.74005,46.9249,9.404,0,0,0,0,NEGATIVE
10018934,4871,1.168,294.7417,46.993721,12.886,0,0,0,0,NEGATIVE
10018953,5749,0.856,294.75095,46.967701,13.768,0,0,0,0,NEGATIVE
10018962,5065,0.69,294.75244,46.930531,13.135,0,0,0,0,NEGATIVE
10018963,6271,1.483,294.75275,46.901932,7.453,0,0,0,0,NEGATIVE
10018967,5126,5.89,294.75433,46.993019,10.515,0,0,0,0,NEGATIVE
10018969,6157,0.994,294.75436,46.947659,13.695,0,0,0,0,NEGATIVE
10018973,4822,8.672,294.75583,46.983421,8.647,0,0,0,0,NEGATIVE
10018994,5594,0.817,294.7644,46.960758,11.715,0,0,0,0,NEGATIVE
10019007,5051,0.985,294.76865,46.955662,13.633,0,0,0,0,NEGATIVE
10019022,4551,0.603,294.77451,46.995819,13.397,0,0,0,0,NEGATIVE
10019043,4871,0.69,294.78152,46.929539,13.453,0,0,0,0,NEGATIVE
10019062,5850,0.885,294.78775,46.94252,13.043,0,0,0,0,NEGATIVE
10019114,6419,1.109,294.80444,46.91573,13.539,0,0,0,0,NEGATIVE
10019136,5271,4.356,294.81107,46.918732,11.14,0,0,0,0,NEGATIVE
10019139,6274,1.046,294.81146,46.900059,13.798,0,0,0,0,NEGATIVE
10019173,5986,0.93,294.82288,46.944309,14.317,0,0,0,0,NEGATIVE
10019205,5993,0.933,294.83597,46.985531,14.144,0,0,0,0,NEGATIVE
10019233,5858,0.888,294.84796,46.994282,11.941,0,0,0,0,NEGATIVE
10019239,6027,0.944,294.84985,46.92968,13.608,0,0,0,0,NEGATIVE
10019242,5351,0.791,294.85153,46.998501,11.644,0,0,0,0,NEGATIVE
10019281,5005,0.678,294.86456,46.90686,13.338,0,0,0,0,NEGATIVE
10019291,5780,1.0,294.86761,46.900307,10.436,0,0,0,0,NEGATIVE
10019318,6159,0.995,294.88239,46.98214,12.748,0,0,0,0,NEGATIVE
10019347,6546,1.167,294.89691,46.976509,13.213,0,0,0,0,NEGATIVE
10019352,5523,0.538,294.89832,46.920959,13.855,0,0,0,0,NEGATIVE
10019358,5750,0.963,294.89957,46.980911,11.125,0,0,0,0,NEGATIVE
10019364,6981,1.353,294.90079,46.921329,12.656,0,0,0,0,NEGATIVE
10019381,5102,0.76,294.90683,46.930241,13.709,0,0,0,0,NEGATIVE
10019399,5780,1.0,294.91611,46.944977,11.084,0,0,0,0,NEGATIVE
10019405,5520,0.799,294.91855,46.9039,12.229,0,0,0,0,NEGATIVE
10019418,5758,0.936,294.92087,46.901661,13.729,0,0,0,0,NEGATIVE
10019421,5971,0.929,294.92148,46.921219,13.465,0,0,0,0,NEGATIVE
10019464,6398,1.116,294.93451,46.94511,12.122,0,0,0,0,NEGATIVE
10019467,6036,0.872,294.93594,46.905869,14.151,0,0,0,0,NEGATIVE
10019490,6434,1.138,294.94702,46.947601,13.985,0,0,0,0,NEGATIVE
10019527,6293,1.053,294.96121,46.948479,13.131,0,0,0,0,NEGATIVE
